"countBurglaries","streetLights_allOut","streetLights_allOut.nn","dist_to_hotspot"
1,63,51.823718765587,4743.41649025257
0,16,107.755075845139,4609.77222864644
0,0,349.091573465773,4527.69256906871
1,60,33.6973903737975,4500
1,78,47.4798565696753,4527.69256906871
0,91,52.8313306611068,4609.77222864644
2,50,64.2991683124672,4743.41649025257
0,15,103.314583947935,4924.42890089805
3,57,78.3917144649505,5147.8150704935
4,91,90.6761445633846,5408.32691319598
0,105,83.2682140147791,7071.06781186548
1,109,64.555818311649,6726.81202353686
2,84,42.8996450874119,6403.12423743285
0,32,72.1003976261517,6103.27780786685
0,42,76.0666137744654,5830.9518948453
3,77,21.9916290953062,5590.16994374947
1,32,18.2350577671413,5385.1648071345
0,11,244.443806050781,5220.15325445527
2,29,88.1239132943986,5099.01951359279
0,62,59.4689875131227,5024.93781056045
0,61,30.7487581082183,5000
1,36,81.3415811141481,5024.93781056045
2,143,36.5124553662029,5099.01951359279
2,111,35.087057071316,5220.15325445527
0,106,31.4471148894267,5385.1648071345
1,60,91.5583500101679,5590.16994374947
2,29,150.449009250742,6403.12423743285
2,109,13.1685075099004,6726.81202353686
3,72,25.1591326195835,7071.06781186548
3,177,45.244116977187,7433.03437365925
1,129,76.9436229892522,7615.77310586391
1,105,51.3611435712597,7826.23792124926
2,102,71.3749748349545,8062.25774829855
4,144,85.2737108136913,8321.65848854662
0,81,93.8817650387017,7433.03437365925
0,50,193.244262778821,6041.52298679729
0,4,196.089689052789,5852.34995535981
0,38,144.918840148187,5700.87712549569
1,63,61.7921867630158,5590.16994374947
4,66,66.9420520596328,6800.73525436772
8,91,87.2231899738631,7106.33520177595
4,118,38.7225891525626,7433.03437365925
3,169,0.995867465313988,7778.17459305202
1,68,46.6403499190574,8077.74721070176
2,198,24.3529632199496,8276.47267862342
2,243,63.9041825287211,8500
1,59,65.9589892141488,7810.24967590665
0,42,82.1598436449275,6184.65843842649
2,242,46.0630759827677,7211.10255092798
3,172,30.5331567757638,7500
0,116,123.258072989603,7810.24967590665
1,37,105.017854499426,8139.41029804985
1,16,135.546721078371,8485.28137423857
2,101,36.4449657662438,8732.12459828649
2,96,36.633940510478,8944.27190999916
0,65,39.9184665095402,8200.60973342836
0,89,39.2455056908693,6800.73525436772
1,117,55.8504151186221,7632.16876123687
2,57,51.6290415340681,7905.69415042095
8,164,28.2680548181231,8200.60973342836
2,74,15.0707591015118,8514.6931829632
3,58,58.970011641018,8845.90300647707
4,144,65.8203271298205,9192.38815542512
10,66,75.8692729654454,9394.14711402797
0,117,81.3194597394548,8602.32526704263
9,138,37.627897269739,8062.25774829855
10,62,62.0195538728175,8321.65848854662
6,78,62.7385050720443,8602.32526704263
3,107,63.0301877826932,8902.24690738243
4,109,91.2138419740769,9219.54445729289
4,239,38.5053098578527,9552.4865872714
0,120,21.430309615602,8500
3,56,71.2331176471944,8746.42784226795
3,57,49.1683846248812,9013.87818865997
9,58,67.3736404919619,9300.53761886914
4,32,124.867654223208,9604.68635614927
7,65,33.7440811156305,9924.7166206396
